name,count
park,19.068588827
sunset,14.0557764189
slope,11.5511705044
view,10.9579166281
park slope,10.1471932629
penthouse,8.27890836771
prospect,7.12112527917
friend,7.11412582967
block,7.09061793137
floor,6.62118277322
views,6.37215105124
dans,6.30034475199
building,6.30034475199
eat,6.29174532865
keys,6.28783891367
cats,6.22365570886
prospect park,6.12398653201
shops,6.09815316469
avons,5.95314741043
des,5.94857850208
30,5.88101068586
une,5.78135117122
responsive,5.59644565267
sleep,5.50159064161
express,5.32012295696
loft,5.31869132413
20,5.27005386791
avec,5.23248970928
qui,5.18017157195
sejour,5.15283314251
blocks away,5.14730062211
se,4.94140859723
open,4.86211104715
notre,4.84361740934
du,4.75505824971
weekend,4.71773576195
flat,4.71101974286
sur,4.69425353451
photos,4.69092744353
corner,4.58481376898
couldn,4.55304053099
window,4.5442716924
however,4.50350057803
another,4.48076900424
og,4.43760446906
wasn,4.43007619213
description,4.4076814168
contact,4.40037522653
flexible,4.38543349351
room clean,4.36333050886
dog,4.35077156857
