name,count
libertad,82.0353942541
bronx,55.0663846212
loft,21.1848437539
bar,19.1971512695
building,17.678053523
industrial,15.5318726513
flies,15.0214141153
harlem,13.3933410453
restaurant,11.9689270674
flat,11.6002937153
interesting,11.1650864356
rooftop,10.6653469087
floor,10.4891773287
old,10.1206304105
south,9.49046464407
downstairs,9.28012256927
garden,9.28012256927
central,9.2553684177
cool,9.23027392671
weeks,9.2068669749
really good,9.06352101687
books,9.04150629791
dog,8.9782921965
due,8.87723520069
real,8.56368956921
fly,8.46695900512
line,8.4338586754
minutes walk,8.37381482668
bridge,8.35414944448
book,8.34873940892
still,8.2647328445
une,8.24285595798
police,8.1679063664
corner,7.98951168062
precinct,7.97937633665
nothing,7.86688299655
ce,7.76734872395
easy fast get,7.68805766778
war,7.60281857001
20,7.51386546803
top,7.40429473416
du,7.36549357992
really enjoyed stay,7.2508168135
get around,7.2508168135
right next,7.21787310943
liked,7.21315269974
reach,7.13864228635
busy,7.10178816055
chambre,6.90750954173
highly recommended,6.81609641316
artist,6.758984726
