name,count
queens,17.2103662608
wife,13.9234078347
20,13.0913002808
square,12.9172203401
casa,11.9598503195
airport,10.2665994344
times square,10.2506557093
15,9.54119918629
room clean,8.86707639267
noise,7.99172734563
20 minutes,7.69487908677
lirr,7.33938711775
line,7.1344165561
se,6.84743755794
lo,6.73827329232
jfk,6.63135629245
todo,6.41557728555
laguardia,6.37034524575
habitacion,6.16127509492
por,6.14120199141
como,6.1109678267
block,6.02888828723
balcony,5.9836848559
building,5.9510119739
apt,5.92210815822
photos,5.74153033038
studio,5.71229444007
sehr,5.62623323886
shops,5.56832511696
clean well,5.56210750755
organized,5.50881455682
eat,5.22030479715
equipped,5.17665163084
der,5.07103716482
sleep,4.94510029591
block away,4.91296159313
decorated,4.83678489856
less,4.79503640738
friend,4.77457959605
responsive,4.77457959605
stations,4.75994443767
trains,4.69950258467
used,4.65085667872
mins,4.62664699861
des,4.58303569077
location close,4.58273870549
stay apartment,4.48803747508
neighborhood quiet,4.43984852535
bed comfortable,4.32822869581
extra,4.32822869581
flexible,4.28461233329
