name,count
high line,19.332650189
building,18.002411797
highline,15.133282081
square,13.7752619545
high,12.8909212769
line,11.6595213147
market,10.670787576
apt,10.6647947775
flat,9.88474452394
responsive,9.58246030813
perfect location,9.14291927357
stay apartment,9.00928992389
studio,8.90542012718
keys,8.54141053269
central,8.48914327991
village,8.32399709398
bars,8.31636265024
apartment location,8.29997429493
location perfect,8.11776539907
loft,7.66601919298
floor,7.50092575093
block,7.20132324115
empire,7.16825535463
flexible,7.06682398175
meatpacking,6.96102360001
corner,6.73937151829
noise,6.73805079012
perfectly,6.70464704591
couldn,6.50630744488
empire state,6.49107807012
photos,6.47349008794
apartment perfect,6.44086071189
shops,6.30311729194
appartment,6.29022405404
recommend apartment,6.21404051541
lines,6.17147859407
times square,6.16680202319
district,5.67555415268
state,5.67555415268
key,5.61177239266
heart,5.55565899295
friend,5.32223273165
light,5.30893258304
sleep,5.28561186423
equipped,5.20086543006
state building,5.19380035136
apartment exactly,5.19043956067
location apartment,5.1743118726
empire state building,5.15051868177
ideal,5.12662759807
apartamento,5.11513406595
