name,count
square,75.7875977517
times square,58.9352659283
time square,23.147497919
central,19.4873804267
building,15.9478643935
broadway,14.9842286143
central park,13.9695033873
perfect location,11.1902257847
park,11.1866261849
close times,10.7280618333
close times square,10.7032520322
view,10.3019410284
heart,9.55157402964
location perfect,9.44969921302
views,9.04652941709
todo,9.020931028
hell,8.70844869358
block,8.48005784419
beds,8.25142085473
theater,7.91332044106
floor,7.76866051894
lo,7.72398969677
walk times square,7.15222934159
noise,7.10364315396
apartment location,6.85151986955
location apartment,6.81823908908
location location,6.71793155769
departamento,6.68772901954
apt,6.64328349494
walk times,6.63210695518
bars,6.61940621432
flat,6.60891778626
midtown,6.57997322042
literally,6.57460198968
apartamento,6.47277765975
stay apartment,6.42507830492
district,6.33772437324
attractions,6.2834013126
couldn,6.20860234355
appartment,6.13065531572
apartment perfect,6.11615426546
ubicacion,6.05056128456
theaters,6.02266553681
living room,6.01124427782
middle,5.98363883775
hotel,5.97871426581
responsive,5.94626703326
square broadway,5.93343109851
recommend apartment,5.89462371596
luggage,5.84480188316
theater district,5.76328955579
