name,count
us open,21.7655150037
queens,19.18146055
open,17.041687823
airport,14.0985550137
tennis,13.5162861326
park,13.3895753159
mall,13.1690350828
basement,11.1863081519
flight,10.8485381119
room clean,10.6758716579
friend,10.6758716579
field,10.4905172376
ants,9.87513595566
citi,9.83002627827
shopping,9.3948075333
nice clean,9.06357174138
shops,8.971807736
mins,8.8602714041
husband,8.6788874219
beds,8.37342607315
nice place,8.33096432629
booked,8.33096432629
responsive,8.16390185605
cats,8.06165820437
open tennis,7.89098232736
sleep,7.53590940559
mins walk,7.41961410252
guys,7.2598161025
laguardia,7.14020186699
chinese,7.07910447238
friendly helpful,7.01358707023
flushing,7.00581052322
however,6.97813221576
park car,6.67758377261
nice room,6.6756137041
bathroom clean,6.53383449225
something,6.50708558738
luxury,6.38738407002
even though,6.37598824566
book,6.34375655978
value,6.23062638589
ceiling,6.19421641333
tight,6.04717619964
check time,5.99845000658
not far,5.97761987409
shared,5.91658035933
problems,5.88637560528
less,5.88637560528
basement apartment,5.83707093205
stay room,5.807852882
accurate,5.79698728141
