name,count
greene,14.9577360659
bars,11.1005012561
shops,11.0911907924
brownstone,10.2503385316
corner,9.5895756172
loft,9.28658134726
cafes,9.20601877944
fort,9.14019646385
cool,7.43551247403
light,7.10673200138
block,6.97966748838
building,6.84622664165
decorated,6.80385027717
responsive,6.78004657768
flat,6.67768764397
stay apartment,6.44206896413
der,6.36379505813
sehr,6.24180037294
equipped,6.23064571657
around corner,6.14703753782
floor,6.04860217999
charming,5.97900744997
park,5.96417431662
line,5.91530175593
photos,5.82700966001
garden,5.55318594984
war,5.44550669052
des,5.39025388816
flea,5.34623760199
das,5.31010016939
une,5.2479399557
couldn,5.22736415531
cute,5.19686151372
apt,5.16771386869
eat,5.12307384219
appartment,5.07996618148
studio,5.04081493037
blocks away,4.91494525555
restaurants bars,4.88205719473
recommendations,4.86329804815
coffee shops,4.78747418663
flexible,4.65563404681
uns,4.61065918851
weekend,4.58521381968
15,4.55839970377
old,4.4892915112
quickly,4.46288391407
shop,4.44557049336
cafe,4.41561180596
lines,4.39113551008
well equipped,4.38449462092
