name,count
east village,68.1207731781
village,60.0811710267
east,57.0167390779
bars,33.234260182
restaurants bars,13.7992871587
bars restaurants,13.3509209789
flat,12.0523711262
building,9.87444265599
shops,9.54043034871
cool,9.17843391384
cafes,9.02326179061
keys,8.92812255319
union,8.80395593781
square,8.60469003639
union square,8.59978441162
apt,8.51965041557
responsive,8.47942917434
location east,8.25347707589
stay apartment,8.16953850576
studio,8.00040631321
apartment location,7.59832433479
floor,7.22527035342
flexible,7.08473384677
eat,6.84295249002
lower east,6.71720560761
soho,6.59431324363
appartment,6.51174707377
dans,6.50566672052
lower east side,6.3154446931
key,6.29928395577
heart,6.10385529636
noise,6.01853548665
side,6.00264570409
east side,5.89517547776
stairs,5.88917886894
lower,5.8180854195
perfectly,5.8143926841
apartment perfect,5.73599216434
recommendations,5.71150414536
location perfect,5.6938173167
perfect location,5.69239177572
friend,5.612901498
recommend apartment,5.47281599035
cute,5.35592299661
fun,5.27962617938
photos,5.26777291574
light,5.16631106001
cosy,5.16347115956
couldn,5.15517252772
sleep,5.12656446708
quartier,4.9864309653
