name,count
ferry,168.979892657
staten,79.2793131534
staten island,76.8018346173
island,52.8272884801
staten island ferry,37.3791571278
island ferry,36.4856528962
ferry terminal,19.9014658818
terminal,15.1120229206
rooms,14.1009445902
ferry manhattan,12.9468393682
der,10.9665864415
war,10.6694125514
liberty,10.2694593004
victorian,9.96549285204
old,9.78413929049
das,9.70642241496
sehr,8.79723249641
15,8.65285236218
statue liberty,8.25422823842
equipped,8.09426236276
statue,8.0917543912
floor,7.85065760999
view,7.78273876496
auch,7.67023808431
room clean,7.42291820608
front,7.29619923504
mit,7.13204336429
casa,7.12295087923
bus stop,7.11294170093
zimmer,7.02319405968
se,6.71340239385
house clean,6.56107215527
30,6.18576517173
shared,6.1516393957
du,5.85727214948
nach,5.85182750993
hotel,5.68111313641
commute,5.60051518483
bus ride,5.56466160626
huge,5.53239185597
haben,5.52468620239
bad,5.50409840668
hot,5.50409840668
25,5.47960127017
beds,5.39284291285
front house,5.3409712131
used,5.31134412569
however,5.31134412569
uns,5.28409051434
second,5.25790039597
bei,5.24805763663
