name,count
vas,73.4771489061
stadium,34.9728863098
bronx,30.7827974263
nest,26.8826376273
yankees,16.1164513126
living room,12.2602581895
20,10.2949625801
dans,10.096419397
hot,9.81509142118
open,8.60411865849
room clean,8.56075311597
trains,8.53848965346
avons,8.52820793311
bedbugs,8.43212960242
however,8.23597006405
appartment,8.09770129287
noise,8.06672621486
une,7.6797658836
fine,7.56453264028
using,7.33778838512
30,7.33778838512
fast,7.21759713962
flat,7.04221814679
building,6.88392231614
cold,6.77626401494
park,6.62225264481
confortable,6.5976900704
je,6.5976900704
due,6.56799545866
keys,6.43405124438
des,6.39124704227
og,6.35711011804
across,6.32451308061
lounge,6.27368942348
game,6.27368942348
muito,6.24277425852
mins,6.1939823521
description,6.17697754804
friend,6.11482365426
curtain,6.11315874473
group,5.96970270037
downtown,5.94390352674
par,5.93705216398
20 minutes,5.80918250553
travel,5.76517904484
unsafe,5.67524932593
der,5.59525988209
qui,5.56565845539
casa,5.54766036849
15,5.49121093125
du,5.44950396041
