name,count
gardens,35.4495452273
shops,25.5862926132
bars,19.0334927594
responsive,10.7304820759
shops restaurants,9.65172202334
restaurants bars,9.62078643049
flat,9.52078516787
decorated,9.5042539402
apt,9.45498756803
stay apartment,8.85481676031
restaurants shops,7.9826625387
block,7.72720514028
recommend apartment,7.65565135197
st,7.6545904628
court,7.45498831043
charming,7.29114019657
kids,7.2525668047
weekend,7.15555480753
brownstone,7.14999118495
building,6.93709875498
parents,6.87354509889
garden,6.76005795065
keys,6.70733022499
bars restaurants,6.64887555366
bright,6.63217877219
corner,6.61873144794
park,6.57992251822
equipped,6.56181083868
cafes,6.54722536054
une,6.4754049179
easy access,6.08571468476
wine,6.03188651535
old,5.96290717681
floor,5.95531984307
avons,5.9269558854
bridge,5.82984269591
quartier,5.80205344376
studio,5.79989659375
light,5.78993201935
eat,5.74607418856
dans,5.7410472455
apartment perfect,5.73612511683
key,5.70580297236
spot,5.64311725314
couldn,5.52460463313
daughter,5.47600510177
ideal,5.32590508052
recommendations,5.31570040158
modern,5.25780073257
beautifully,5.15107179141
noise,5.08987046361
