name,count
prospect park,70.4516166396
prospect,68.7683556102
park,48.2272944425
building,10.0205646354
across,8.4411811183
corner,8.36560067013
shops,7.11806482713
apt,6.82721248549
flat,6.74569194258
around corner,6.40738027166
block,6.35457127879
20,6.09520102251
park station,6.07817869048
friend,5.9910765752
across street,5.75530489199
stay apartment,5.63152747684
cool,5.51789765243
appartment,5.40033552654
flexible,5.24724187873
noise,5.08080731085
trains,5.04772155681
fine,4.94096498018
light,4.93862464425
une,4.88450368081
quickly,4.75993292121
responsive,4.75006785605
interesting,4.72122756859
gardens,4.61958977556
30,4.57889423962
wasn,4.51859335317
studio,4.51300147091
blocks away,4.50503136798
eat,4.497918265
keys,4.45771817502
huge,4.45771817502
line,4.45424915563
du,4.43346038393
living room,4.36665969045
room clean,4.36492721907
brother,4.35065260676
wifi,4.34480130113
cute,4.29691336069
cats,4.27269924358
equipped,4.25573204417
explore,4.23946965343
caribbean,4.23061045068
se,4.22636963388
tips,4.2069765488
sleep,4.19375360264
couldn,4.19375360264
old,4.19223449941
