name,count
une,11.7250378381
sehr,11.315619951
husband,11.2479700465
notre,8.7952260964
fridge,8.33670741677
felt like,8.04121110201
avons,7.87010348569
dans,7.62324485149
uns,7.48884159033
des,7.34622882711
get manhattan,6.72982841248
mins,6.43050600925
mit,6.42058820283
man,6.364798803
airport,6.26229272651
avec,6.19388644183
15,6.13942918711
30,6.13671373574
casa,5.98102291585
friend,5.92510291727
rooms,5.920163859
war,5.83989352316
das,5.61930951548
der,5.56688233665
sejour,5.50820716848
stocked,5.48334942737
zu,5.4830494736
away home,5.47920723701
du,5.421865647
etait,5.41069614641
floor,5.37131312388
home away,5.35323572957
equipped,5.31646481409
tour,5.30581124125
qui,5.29667316856
fresh,5.29027046185
se,5.28220136474
felt like home,5.26871990028
took us,5.19250968194
home away home,5.16475541248
nothing,5.14750841039
totally,5.14750841039
haben,5.12988482339
supermarket,5.05254043584
three,5.04310254655
rockaway,5.04307858704
tout,5.00275443379
mind,4.97468947291
wifi,4.94149986606
drinks,4.87964703415
passe,4.85989088532
