name,count
flat,9.81587125489
avons,8.42895209324
une,8.37547448507
brownstone,8.03670367533
dans,8.02827185266
line,7.4007969238
quartier,7.16251612691
corner,6.935332324
cool,6.84239186597
du,6.80752524492
des,6.74654665945
appartment,6.70260429786
sehr,6.2704811514
notre,6.12038810379
20,5.96337869138
photos,5.93859375272
williamsburg,5.81394116967
qui,5.81134550224
avec,5.75024160182
bars,5.70228207158
equipped,5.69699943248
15,5.69279235914
floor,5.64602367895
sejour,5.59799102168
shops,5.57118814534
se,5.53723387924
decorated,5.49061395857
stay apartment,5.31697317114
beds,5.25663137516
der,5.24220275495
building,5.07526967565
30,4.93485176074
war,4.81274429084
og,4.80973540177
eat,4.79463393712
loft,4.75646207845
etait,4.7035964781
apt,4.68631432266
tout,4.63394187777
block,4.60065348261
quickly,4.57696343936
ce,4.46990485795
sur,4.46743025334
ete,4.46724403151
jfk,4.38498721012
friend,4.37564542804
fine,4.33850522643
mais,4.30893083891
bedford,4.25912032335
responsive,4.25458013952
agreable,4.24697930268
