name,count
queens,19.8291785419
20,12.8893959014
lo,11.6744637602
todo,11.5320788913
apartamento,9.87742633171
supermarket,9.72312366766
room clean,9.23042157257
chinese,8.79841347382
equipped,8.52585043085
cats,8.5190810334
close station,8.3281915931
por,8.14774914134
asian,7.88329782952
shops,7.75707785977
quickly,7.48003936477
noon,7.44977954229
mall,7.44470889417
fue,7.17001924438
excelente,7.15261906779
casa,7.10487535904
se,7.07136266739
30,7.05855767314
target,6.8701773627
friend,6.78707468571
nice host,6.41525918746
como,6.27687980079
cook,6.18744233396
habitacion,5.95562032285
location convenient,5.93132936128
flat,5.86231875412
said,5.74253931424
heights,5.60370632251
apt,5.59816211168
wifi,5.51271702537
minutes walk,5.50132305083
building,5.50132305083
20 minutes,5.48065718549
open,5.45716435447
sleep,5.42965974857
noise,5.37213921955
flight,5.27608687871
shopping,5.22180384313
used,5.21060685375
highly recommend place,5.16828538281
keys,5.14180619644
lga,5.09897275817
problems,5.0893950501
well equipped,5.0755458521
location close,5.0755458521
mins,5.0088818894
eat,4.98669290985
