name,count
bain,51.6950475222
bronx,48.162113326
brother,22.8163460331
appartment,16.628708319
sehr,11.5651948553
man,11.3238308948
20,11.2952304905
30,11.1815757863
das,11.0426991977
equipped,10.6410421088
cab,10.0895089051
flat,9.87755938862
beds,9.3833572465
der,9.3013642603
book,9.24155221946
nicht,9.23458264323
haben,9.07871772049
father,8.86200814667
clean well,8.55659333858
well equipped,8.31435415949
lines,8.26991344781
however,8.21471308397
wohnung,8.19440369844
war,8.18208876479
avec,8.01051412194
alles,7.78175804613
apt,7.7224946597
dad,7.72053174718
boyfriend,7.68254619115
een,7.67082005077
zu,7.52534785517
rooms,7.3729359778
contact,7.3354250622
nunca,7.32129517028
two lines,7.32129517028
quickly,7.26115765372
room clean,7.11554822762
friend,7.11554822762
expect,7.08849724098
etait,7.08849724098
times square,7.05070872784
master bedroom,6.89194200234
choice thank,6.85049891545
square,6.79429853687
renovated,6.78895054246
bought,6.55867020025
apartment everything,6.48479837178
husband,6.48377382372
spot,6.35203109364
think,6.31965940954
das appartment,6.30612817621
