name,count
park slope,75.9522206811
slope,73.2514592195
park,59.7076152271
prospect park,41.2664887904
prospect,39.8436044247
shops,17.8412427067
bars,13.0017426983
7th,9.98690868085
cafes,8.47348341353
guest house,8.42645419947
garden,7.61206638593
5th,7.4316727116
cats,7.38621670398
responsive,7.07542137057
stay apartment,6.80341118057
block,6.68120840457
guest,6.67473878034
equipped,6.65531695077
shops restaurants,6.58744986465
husband,6.43163677462
stocked,6.42137488912
green,6.28128013493
restaurants bars,6.26786603204
couldn,6.04999798353
keys,5.88031104554
weekend,5.73758423118
daughter,5.7351069456
corner,5.72737301292
old,5.59827850328
apt,5.5644529255
beds,5.36387699042
eat,5.33667670407
avenue,5.31088918144
backyard,5.21060738466
recommendations,5.1931407595
kids,5.19165538711
blocks away,5.11929669146
amenities,5.10143530275
cute,5.09281456723
bed comfortable,5.04937984048
light,5.04041712938
toys,4.97560366194
floor,4.93453208092
decorated,4.92223352705
ideal,4.79772727797
cool,4.78910252911
perfectly,4.76648141583
bars restaurants,4.73659188308
well equipped,4.73282522662
charming,4.69147653641
living room,4.68102602017
