name,count
square,13.7172950663
astoria,13.1679798633
view,12.6185732932
times square,9.89944780056
queens,9.83641787395
central,9.37969886147
long island,8.67109284879
15,8.19297873356
une,8.06959080221
avons,8.02738479672
cottage,8.0111714352
park,7.45675986411
building,7.42375600036
dog,7.31835287371
flat,7.25478395234
skyline,7.21381127495
stations,7.16882460938
stops,7.06522113155
one stop,6.65727417661
se,6.61413525369
island,6.41219136227
grand central,6.37176761859
dans,6.36824566856
grand,6.29642796379
lines,6.21123439023
close manhattan,6.11569726626
avec,5.91085785811
sejour,5.72992302584
sehr,5.58253546034
du,5.53565968411
corner,5.50531236209
appartment,5.47773000836
block,5.4616944366
notre,5.45566433177
river,5.4224621664
lo,5.37580520324
der,5.3262533164
casa,5.16916187316
quickly,5.16656293985
friend,5.15671529444
bars,5.08640816417
apt,5.01995906434
view manhattan,5.00954090194
responsive,4.90669273471
10 minutes,4.89729331776
todo,4.89300727307
tout,4.82016384858
qui,4.80026934488
des,4.68984943074
quartier,4.62248159136
war,4.59997000703
