name,count
shops,13.2681566316
apt,11.0135787579
dogs,9.6166521757
stay apartment,9.38990339076
soleil,9.27064094334
block,8.96972958955
building,8.56825728548
friend,7.61097814864
shopping,7.45516642841
husband,7.07969923284
flat,6.8478784436
equipped,6.63946467004
blocks away,6.53931238751
bars,6.40149636462
3rd,6.18223602315
beds,6.17999679115
living room,6.13127287996
staying apartment,6.12451386583
couldn,6.02535770101
keys,6.00623495423
neighborhood safe,5.88145087908
makes,5.55769965088
mother,5.53910569456
cook,5.50678937896
booked,5.50143079846
amenities,5.47357709756
park,5.47357709756
30,5.39110952196
hot,5.31157173604
rooms,5.25752458544
quickly,5.17781722208
hon,5.16244092156
travel,5.12555976546
45,5.0867171431
safe neighborhood,5.08306801937
tips,5.08306801937
avenue,5.053705073
clean well,5.00519579519
40,4.94584290435
nice place,4.8542036457
airport,4.8542036457
pets,4.80279578095
cute,4.79351491052
flight,4.79351491052
corner,4.76876779553
fresh,4.7568613429
responsive,4.7568613429
bus stop,4.74054644427
studio,4.72150217256
met us,4.69543120901
month,4.64113936297
